n_vars_requested	n_vars_actual	frac_samples	training_samples	auroc
128	128	0.6000000000000001	405	0.6145381489429707
128	128	0.6000000000000001	391	0.5866928522099447
128	128	0.6000000000000001	389	0.5841076711529647
128	128	0.6000000000000001	414	0.5813054140728164
128	128	0.6000000000000001	400	0.6031500302887528
128	128	0.6000000000000001	396	0.5808565767413504
128	128	0.6000000000000001	378	0.5910209227140563
128	128	0.6000000000000001	393	0.5775641025641025
128	128	0.6000000000000001	392	0.5686078214194428
128	128	0.6000000000000001	424	0.5813111326812515
128	128	0.6000000000000001	395	0.6048910626945309
128	128	0.6000000000000001	413	0.5555110125925576
128	128	0.6000000000000001	409	0.5839385474860336
128	128	0.6000000000000001	408	0.5618871545248181
128	128	0.6000000000000001	391	0.578185080748526
128	128	0.6000000000000001	422	0.6148323588187403
128	128	0.6000000000000001	397	0.5510421189752497
128	128	0.6000000000000001	391	0.5446147965684193
128	128	0.6000000000000001	383	0.5604649262573028
128	128	0.6000000000000001	379	0.6253212851405623
128	128	0.6000000000000001	401	0.5742684833593925
128	128	0.6000000000000001	407	0.606348985829397
128	128	0.6000000000000001	376	0.6098412698412699
128	128	0.7	474	0.5677610955287906
128	128	0.7	454	0.580968035457454
128	128	0.7	463	0.5495031284504969
128	128	0.7	470	0.5905665731311284
128	128	0.7	477	0.5953857198799112
128	128	0.7	473	0.6117448794399792
128	128	0.7	474	0.5402061855670103
128	128	0.7	470	0.578891123962786
128	128	0.7	469	0.5656669150521609
128	128	0.7	461	0.6023788015657934
128	128	0.7	463	0.583890998975101
128	128	0.7	465	0.5958830923947203
128	128	0.7	442	0.5993472052223582
128	128	0.7	459	0.6148599927893282
128	128	0.7	473	0.4980446742228408
128	128	0.7	507	0.5422879589546256
128	128	0.7	468	0.585047619047619
128	128	0.7	468	0.6100316029913326
128	128	0.7	498	0.5843198063613327
128	128	0.7	462	0.6235604018622887
128	128	0.7	461	0.6055728309249436
128	128	0.7	445	0.5700929439586426
128	128	0.7	485	0.612926778388151
128	128	0.7	456	0.5396830038601006
128	128	0.7	452	0.5784382284382285
128	128	0.8	540	0.5767949398870166
128	128	0.8	534	0.57996632996633
128	128	0.8	538	0.6070568578308516
128	128	0.8	555	0.6140379403794038
128	128	0.8	529	0.5300769089910273
128	128	0.8	527	0.5782409042741081
128	128	0.8	536	0.6003353293413174
128	128	0.8	526	0.5540140086206896
128	128	0.8	520	0.5929967776584318
128	128	0.8	527	0.5749043193001641
128	128	0.8	543	0.6380051150895141
128	128	0.8	544	0.5910456730769231
128	128	0.8	529	0.5828481862964622
128	128	0.8	546	0.6148279352226721
128	128	0.8	527	0.5727885047148631
128	128	0.8	540	0.6138895705521472
128	128	0.8	535	0.5613344988344988
128	128	0.8	515	0.5800171159606333
128	128	0.8	532	0.6063689466742039
128	128	0.8	532	0.5475256769374417
128	128	0.8	541	0.569785575048733
128	128	0.8	509	0.5702898550724638
128	128	0.8	531	0.6301775147928994
128	128	0.8	546	0.5392586482445739
128	128	0.8	510	0.5919117647058824
128	128	0.9000000000000001	594	0.5545118343195267
128	128	0.9000000000000001	584	0.6337161607875308
128	128	0.9000000000000001	600	0.5437862950058072
128	128	0.9000000000000001	591	0.5719562647754137
128	128	0.9000000000000001	590	0.5980780516431925
128	128	0.9000000000000001	595	0.526090169992609
128	128	0.9000000000000001	603	0.5859948898115618
128	128	0.9000000000000001	593	0.5449653545628778
128	128	0.9000000000000001	590	0.5648169292837025
128	128	0.9000000000000001	588	0.5998310335116869
128	128	0.9000000000000001	588	0.6113619001319536
128	128	0.9000000000000001	583	0.5802919708029197
128	128	0.9000000000000001	609	0.5411027568922305
128	128	0.9000000000000001	605	0.5753623188405798
128	128	0.9000000000000001	602	0.5934144595561919
128	128	0.9000000000000001	598	0.5882352941176471
128	128	0.9000000000000001	612	0.5763164929163326
128	128	0.9000000000000001	592	0.5605332167832168
128	128	0.9000000000000001	607	0.5745967741935484
128	128	0.9000000000000001	580	0.6051587301587301
128	128	0.9000000000000001	566	0.6357655502392344
128	128	0.9000000000000001	602	0.6308403634003894
128	128	0.9000000000000001	612	0.5882352941176471
128	128	0.9000000000000001	582	0.5676641949152542
128	128	0.9000000000000001	611	0.59792488423941
128	128	1	669	0.5943246670894102
128	128	1	653	0.6203776553894571
128	128	1	675	0.638838802740714
128	128	1	659	0.5515125570776256
128	128	1	656	0.6243697478991597
128	128	1	669	0.5064641241111829
128	128	1	656	0.6620833333333334
128	128	1	655	0.6084931506849315
128	128	1	664	0.6529287439613527
128	128	1	668	0.5786666666666667
128	128	1	657	0.6093278463648834
128	128	1	662	0.6419917257683215
128	128	1	670	0.5983270460882402
128	128	1	665	0.6021062271062271
128	128	1	658	0.5892445213379469
128	128	1	666	0.6163194444444444
128	128	1	656	0.5594120048999591
128	128	1	662	0.6246913580246913
128	128	1	666	0.5772191673212883
128	128	1	662	0.639981908638625
128	128	1	668	0.5563369276449445
128	128	1	658	0.6096703296703296
128	128	1	660	0.69002849002849
128	128	1	659	0.5422535211267605
128	128	1	667	0.6062241981581454
256	256	0.2	122	0.5627484522645813
256	256	0.2	118	0.5586225766732925
256	256	0.2	128	0.5232065069144232
256	256	0.2	134	0.5578877005347593
256	256	0.2	129	0.5355981116653044
256	256	0.2	126	0.53604370536895
256	256	0.2	130	0.5727180365584356
256	256	0.2	126	0.5229500891265597
256	256	0.2	151	0.5300116707065267
256	256	0.2	130	0.5668502211818023
256	256	0.2	141	0.5673751565368055
256	256	0.2	133	0.5525743292240755
256	256	0.2	129	0.5734795894642442
256	256	0.2	138	0.5501089324618736
256	256	0.2	129	0.5835907110302342
256	256	0.2	138	0.5211442786069652
256	256	0.2	142	0.5538504150329343
256	256	0.2	127	0.57749653259362
256	256	0.2	124	0.5489000860267912
256	256	0.2	130	0.5585481768095218
256	256	0.2	123	0.5568905924943076
256	256	0.2	134	0.5201167387484795
256	256	0.2	130	0.5656802178822904
256	256	0.2	116	0.5608181358259654
256	256	0.2	136	0.5522246337493217
256	256	0.30000000000000004	194	0.6037770221034734
256	256	0.30000000000000004	218	0.6137535566723719
256	256	0.30000000000000004	200	0.5967886280386281
256	256	0.30000000000000004	203	0.5295685438354446
256	256	0.30000000000000004	198	0.5821513243950295
256	256	0.30000000000000004	199	0.567167549369791
256	256	0.30000000000000004	181	0.5639607843137255
256	256	0.30000000000000004	204	0.5683408295852074
256	256	0.30000000000000004	177	0.5533794088688971
256	256	0.30000000000000004	207	0.5322992508177693
256	256	0.30000000000000004	196	0.5506747144657156
256	256	0.30000000000000004	211	0.5565161703490233
256	256	0.30000000000000004	192	0.5646181353767561
256	256	0.30000000000000004	211	0.5771069743720515
256	256	0.30000000000000004	202	0.5609840067603518
256	256	0.30000000000000004	182	0.5239658697703681
256	256	0.30000000000000004	195	0.5445566778900113
256	256	0.30000000000000004	211	0.5891984203223396
256	256	0.30000000000000004	204	0.5194994938584683
256	256	0.30000000000000004	209	0.5708346556648684
256	256	0.30000000000000004	193	0.5531897782335082
256	256	0.30000000000000004	191	0.5489883174756113
256	256	0.30000000000000004	204	0.5468034611668837
256	256	0.30000000000000004	214	0.5358763287529168
256	256	0.30000000000000004	190	0.5735159817351598
256	256	0.4	265	0.566720733245797
256	256	0.4	262	0.583155487804878
256	256	0.4	258	0.6097388147835059
256	256	0.4	271	0.5776601830663616
256	256	0.4	285	0.5592879342879343
256	256	0.4	262	0.5846907993966818
256	256	0.4	288	0.5760398824692596
256	256	0.4	265	0.60334440410906
256	256	0.4	284	0.5620303890465854
256	256	0.4	260	0.5849769304872484
256	256	0.4	287	0.6007683955566692
256	256	0.4	270	0.5743259955478605
256	256	0.4	274	0.5543525564098168
256	256	0.4	255	0.561834145624648
256	256	0.4	256	0.5908274726919048
256	256	0.4	264	0.5640239207432883
256	256	0.4	270	0.5815461868396276
256	256	0.4	251	0.5638297872340425
256	256	0.4	245	0.5512852852852853
256	256	0.4	275	0.5664080146687571
256	256	0.4	244	0.5918802400914634
256	256	0.4	236	0.5980296246849356
256	256	0.4	245	0.5741166606779255
256	256	0.4	285	0.5952970297029703
256	256	0.4	245	0.5481465496571237
256	256	0.5	356	0.56806811359543
256	256	0.5	316	0.5834059775840598
256	256	0.5	341	0.585
256	256	0.5	313	0.6176274170536988
256	256	0.5	343	0.5534494773519164
256	256	0.5	342	0.5824200136147039
256	256	0.5	309	0.5601398601398602
256	256	0.5	335	0.5600933687725754
256	256	0.5	311	0.6085504442966814
256	256	0.5	351	0.5516683842080949
256	256	0.5	302	0.580479251899474
256	256	0.5	342	0.5745370370370371
256	256	0.5	319	0.5653203298943209
256	256	0.5	342	0.5566303352736945
256	256	0.5	326	0.5787677384587749
256	256	0.5	322	0.5735696122059758
256	256	0.5	317	0.5912528671502076
256	256	0.5	331	0.5762992386626945
256	256	0.5	332	0.5705582758790102
256	256	0.5	334	0.608207510646535
256	256	0.5	334	0.5868607578166402
256	256	0.5	331	0.5748514178977755
256	256	0.5	335	0.5726866323821048
256	256	0.5	346	0.5676445757703672
256	256	0.5	340	0.5855380092972382
256	256	0.6000000000000001	383	0.5654535578489951
256	256	0.6000000000000001	389	0.5422259625499685
256	256	0.6000000000000001	393	0.5934966361911334
256	256	0.6000000000000001	400	0.5962804005722461
256	256	0.6000000000000001	373	0.58183491988874525
256	256	0.6000000000000001	380	0.5757366669372515
256	256	0.6000000000000001	397	0.5729696811518552
256	256	0.6000000000000001	381	0.6145773433007475
256	256	0.6000000000000001	415	0.6082110878262527
256	256	0.6000000000000001	402	0.5772057991993305
256	256	0.6000000000000001	407	0.5992943318916458
256	256	0.6000000000000001	409	0.5682967162768722
256	256	0.6000000000000001	391	0.6173892793631975
256	256	0.6000000000000001	420	0.5259633575624814
256	256	0.6000000000000001	384	0.6011680327868852
256	256	0.6000000000000001	377	0.6041892597501707
256	256	0.6000000000000001	386	0.613034580247695
256	256	0.6000000000000001	406	0.5809762202753442
256	256	0.6000000000000001	412	0.615742897065673
256	256	0.6000000000000001	404	0.5747870909905872
256	256	0.6000000000000001	397	0.5915661601428136
256	256	0.6000000000000001	412	0.5571772178502207
256	256	0.6000000000000001	382	0.572542478890858
256	256	0.6000000000000001	386	0.5780881361644759
256	256	0.6000000000000001	384	0.5937007874015748
256	256	0.7	452	0.6217898380013378
256	256	0.7	490	0.5878103197931791
256	256	0.7	444	0.5797684812480915
256	256	0.7	493	0.5970040721349622
256	256	0.7	485	0.5934169278996865
256	256	0.7	466	0.5833229270729271
256	256	0.7	465	0.5977445900640048
256	256	0.7	461	0.5946099545345777
256	256	0.7	472	0.5917183304048006
256	256	0.7	471	0.5356211436931493
256	256	0.7	448	0.6150851040160196
256	256	0.7	460	0.5805059523809524
256	256	0.7	447	0.5735129068462401
256	256	0.7	450	0.6311728395061729
256	256	0.7	465	0.584348525137592
256	256	0.7	478	0.5722568248078452
256	256	0.7	489	0.6092888547700468
256	256	0.7	489	0.6127118038178309
256	256	0.7	448	0.6066478841173625
256	256	0.7	468	0.5736981465136805
256	256	0.7	477	0.5648433908989429
256	256	0.7	464	0.5644415680473372
256	256	0.7	471	0.5683162648686471
256	256	0.7	447	0.6118294748729531
256	256	0.7	451	0.5887438451849307
256	256	0.8	532	0.5550687770868664
256	256	0.8	513	0.5470131372387012
256	256	0.8	543	0.5886908980459654
256	256	0.8	532	0.5661865407319953
256	256	0.8	523	0.5837908496732026
256	256	0.8	543	0.5803077541989339
256	256	0.8	539	0.6223350764279968
256	256	0.8	513	0.6343351548269581
256	256	0.8	541	0.6148071828083603
256	256	0.8	512	0.5810876623376623
256	256	0.8	531	0.6161745827984595
256	256	0.8	538	0.6060696965151743
256	256	0.8	527	0.5803795202291443
256	256	0.8	523	0.5715292459478506
256	256	0.8	537	0.5863337204800619
256	256	0.8	532	0.6213262648809523
256	256	0.8	527	0.5983219954648527
256	256	0.8	551	0.5651273885350319
256	256	0.8	531	0.6176927292656192
256	256	0.8	525	0.5878750221906621
256	256	0.8	524	0.6053799715909091
256	256	0.8	530	0.5627085650723026
256	256	0.8	521	0.5700034698126302
256	256	0.8	527	0.6530946065428824
256	256	0.8	523	0.556575330318347
256	256	0.9000000000000001	592	0.655343766224134
256	256	0.9000000000000001	612	0.579469334493258
256	256	0.9000000000000001	615	0.5480958340783122
256	256	0.9000000000000001	575	0.6548960681192086
256	256	0.9000000000000001	604	0.6132979151573694
256	256	0.9000000000000001	601	0.647501982553529
256	256	0.9000000000000001	599	0.5856052344601963
256	256	0.9000000000000001	594	0.6155307180948206
256	256	0.9000000000000001	596	0.6022267206477733
256	256	0.9000000000000001	589	0.6436690647482014
256	256	0.9000000000000001	591	0.5790196645459803
256	256	0.9000000000000001	595	0.6156597774244833
256	256	0.9000000000000001	606	0.5844080687830687
256	256	0.9000000000000001	611	0.5737761632935479
256	256	0.9000000000000001	603	0.6021932612841704
256	256	0.9000000000000001	584	0.6059611703582172
256	256	0.9000000000000001	593	0.5897781774580335
256	256	0.9000000000000001	599	0.5976299694189603
256	256	0.9000000000000001	598	0.5962084580551078
256	256	0.9000000000000001	597	0.6319253137434956
256	256	0.9000000000000001	588	0.5793829401088929
256	256	0.9000000000000001	593	0.5727692536868763
256	256	0.9000000000000001	587	0.5709347345132744
256	256	0.9000000000000001	587	0.5603053435114503
256	256	0.9000000000000001	588	0.5771328671328672
256	256	1	666	0.5875883739198743
256	256	1	656	0.6182072829131653
256	256	1	651	0.6393232504486029
256	256	1	665	0.5824258923169994
256	256	1	674	0.5864583333333333
256	256	1	659	0.5828402366863905
256	256	1	664	0.6363636363636364
256	256	1	657	0.5244146202170189
256	256	1	669	0.5228934817170111
256	256	1	663	0.6425601425601426
256	256	1	667	0.5796542142636616
256	256	1	673	0.548235294117647
256	256	1	655	0.5572057205720572
256	256	1	661	0.6951695169516952
256	256	1	656	0.6122872561228725
256	256	1	646	0.5782156673114119
256	256	1	667	0.5293753865182437
256	256	1	662	0.5977272727272728
256	256	1	670	0.6631050671847175
256	256	1	667	0.6203208556149733
256	256	1	660	0.5087926703118073
256	256	1	664	0.6205357142857143
256	256	1	651	0.5918181818181818
256	256	1	670	0.6157467532467532
256	256	1	667	0.6066985645933014
512	512	0.2	131	0.5447387378331742
512	512	0.2	129	0.5978146983984434
512	512	0.2	128	0.5296856906534326
512	512	0.2	131	0.5302693208430913
512	512	0.2	153	0.5376130198915009
512	512	0.2	139	0.5418848167539267
512	512	0.2	138	0.5519845526711006
512	512	0.2	128	0.5737289894168914
512	512	0.2	139	0.5591392273787917
512	512	0.2	136	0.5491028427737289
512	512	0.2	144	0.5427922637224962
512	512	0.2	114	0.49429939528176364
512	512	0.2	142	0.5119429497792495
512	512	0.2	130	0.5847621899984193
512	512	0.2	121	0.5634446254071661
512	512	0.2	128	0.5701598282243443
512	512	0.2	115	0.5077002135825666
512	512	0.2	122	0.5328829012169808
512	512	0.2	125	0.556947551578424
512	512	0.2	148	0.5876021857923497
512	512	0.2	130	0.5751498501498501
512	512	0.2	110	0.5651511223199064
512	512	0.2	129	0.5487179487179488
512	512	0.2	140	0.5383983221332876
512	512	0.2	124	0.5495723684210526
512	512	0.30000000000000004	170	0.5447082966871885
512	512	0.30000000000000004	213	0.553338474391106
512	512	0.30000000000000004	196	0.5483195200081354
512	512	0.30000000000000004	198	0.5722615364192425
512	512	0.30000000000000004	189	0.5884806849860613
512	512	0.30000000000000004	188	0.5622446065833653
512	512	0.30000000000000004	198	0.5668867693812668
512	512	0.30000000000000004	187	0.5853311702617717
512	512	0.30000000000000004	203	0.5675464381762462
512	512	0.30000000000000004	191	0.5604893702366627
512	512	0.30000000000000004	216	0.546559620669217
512	512	0.30000000000000004	207	0.6125965537730244
512	512	0.30000000000000004	195	0.5656796906796907
512	512	0.30000000000000004	213	0.5142382018564007
512	512	0.30000000000000004	185	0.5419181691276224
512	512	0.30000000000000004	177	0.5730691545638165
512	512	0.30000000000000004	192	0.5586774010382868
512	512	0.30000000000000004	223	0.5789345063538612
512	512	0.30000000000000004	199	0.5554639133268165
512	512	0.30000000000000004	200	0.5717537986093227
512	512	0.30000000000000004	196	0.5652559205500381
512	512	0.30000000000000004	202	0.525703933747412
512	512	0.30000000000000004	196	0.5799453574195653
512	512	0.30000000000000004	192	0.5118256843800322
512	512	0.30000000000000004	185	0.5696856213659209
512	512	0.4	262	0.5590565198041834
512	512	0.4	256	0.5829212083463096
512	512	0.4	243	0.5769322263720056
512	512	0.4	237	0.555943070527725
512	512	0.4	275	0.6092187541225825
512	512	0.4	278	0.5669241449966973
512	512	0.4	263	0.5950642897392552
512	512	0.4	253	0.5862191418495298
512	512	0.4	278	0.611126777585304
512	512	0.4	251	0.5496620628856891
512	512	0.4	277	0.5872172399946459
512	512	0.4	261	0.5596712509181166
512	512	0.4	257	0.5738700388130712
512	512	0.4	247	0.5823282960379734
512	512	0.4	292	0.5675106669660903
512	512	0.4	263	0.5745214572398889
512	512	0.4	258	0.5857882165605095
512	512	0.4	280	0.6017127094569558
512	512	0.4	289	0.5941959308807135
512	512	0.4	265	0.5153703560670425
512	512	0.4	254	0.5383377285839864
512	512	0.4	247	0.567347087202114
512	512	0.4	279	0.5777156876107401
512	512	0.4	276	0.5710818123938879
512	512	0.4	276	0.576697367893379
512	512	0.5	334	0.558420981661273
512	512	0.5	325	0.5834057621117013
512	512	0.5	332	0.5874467387741724
512	512	0.5	332	0.6022873147391761
512	512	0.5	342	0.5781378600823045
512	512	0.5	360	0.5573445490254206
512	512	0.5	359	0.619077166064982
512	512	0.5	343	0.5803145770261335
512	512	0.5	328	0.5815835910054881
512	512	0.5	325	0.5668261562998406
512	512	0.5	338	0.5835421958317213
512	512	0.5	330	0.5918111313868614
512	512	0.5	337	0.5832092078537576
512	512	0.5	343	0.5982411884240768
512	512	0.5	344	0.5706238336908561
512	512	0.5	304	0.5669346689512763
512	512	0.5	319	0.5769723881297101
512	512	0.5	319	0.6148504273504274
512	512	0.5	346	0.6032914453967085
512	512	0.5	344	0.594577685088634
512	512	0.5	356	0.5590704283283788
512	512	0.5	344	0.6160089996538595
512	512	0.5	330	0.5954922313617965
512	512	0.5	340	0.6038092320261438
512	512	0.5	326	0.5873307840005163
512	512	0.6000000000000001	391	0.6084599156118143
512	512	0.6000000000000001	402	0.6154921637163152
512	512	0.6000000000000001	407	0.5860830833560585
512	512	0.6000000000000001	407	0.5907909140667761
512	512	0.6000000000000001	393	0.5964680851063829
512	512	0.6000000000000001	409	0.5906964897656757
512	512	0.6000000000000001	400	0.6152727760753349
512	512	0.6000000000000001	383	0.5884593214756259
512	512	0.6000000000000001	376	0.616004925814845
512	512	0.6000000000000001	392	0.5617493136582018
512	512	0.6000000000000001	408	0.5892877466936787
512	512	0.6000000000000001	395	0.5948682445588681
512	512	0.6000000000000001	405	0.5852686703096539
512	512	0.6000000000000001	408	0.5785683257504743
512	512	0.6000000000000001	403	0.6096430865216992
512	512	0.6000000000000001	406	0.5822424978794617
512	512	0.6000000000000001	390	0.6098765432098765
512	512	0.6000000000000001	427	0.5807079646017699
512	512	0.6000000000000001	394	0.5750869565217391
512	512	0.6000000000000001	398	0.5715009695046712
512	512	0.6000000000000001	391	0.5878288770053476
512	512	0.6000000000000001	395	0.5907082521117609
512	512	0.6000000000000001	390	0.5592199721418623
512	512	0.6000000000000001	405	0.6157521719250114
512	512	0.6000000000000001	382	0.5896743577155948
512	512	0.7	463	0.6199294532627866
512	512	0.7	457	0.6039174290405818
512	512	0.7	465	0.552101521576453
512	512	0.7	447	0.6110679611650486
512	512	0.7	458	0.6507142857142857
512	512	0.7	474	0.5804055799535004
512	512	0.7	465	0.6068741972968014
512	512	0.7	475	0.6014379084967321
512	512	0.7	470	0.615803728898967
512	512	0.7	462	0.6071769598028646
512	512	0.7	448	0.6175927996422182
512	512	0.7	468	0.6169109427400323
512	512	0.7	472	0.6064838877338877
512	512	0.7	457	0.5721445221445222
512	512	0.7	468	0.6141183035714286
512	512	0.7	461	0.5626243743592836
512	512	0.7	499	0.6218022145857197
512	512	0.7	468	0.5973164906988436
512	512	0.7	467	0.6375142748382185
512	512	0.7	492	0.6050911716916411
512	512	0.7	484	0.5936245410561712
512	512	0.7	495	0.63721593039826
512	512	0.7	490	0.5753444062754542
512	512	0.7	470	0.5691205170041911
512	512	0.7	433	0.5620148940633523
512	512	0.8	533	0.5751876128051676
512	512	0.8	554	0.5969639468690702
512	512	0.8	545	0.596320564516129
512	512	0.8	538	0.6513694990580166
512	512	0.8	526	0.640373197625106
512	512	0.8	526	0.5290050287356322
512	512	0.8	526	0.5779516994633274
512	512	0.8	517	0.5744160553166372
512	512	0.8	537	0.5933998100664767
512	512	0.8	555	0.5946745562130178
512	512	0.8	554	0.6159404659188956
512	512	0.8	516	0.580938292476754
512	512	0.8	521	0.6287445887445887
512	512	0.8	534	0.614365671641791
512	512	0.8	527	0.6257677023121387
512	512	0.8	531	0.6175249169435216
512	512	0.8	526	0.6111407249466951
512	512	0.8	521	0.6037103073526915
512	512	0.8	542	0.5861218738992603
512	512	0.8	547	0.6003721424774057
512	512	0.8	518	0.5839316239316239
512	512	0.8	542	0.5587577639751553
512	512	0.8	536	0.6409749670619236
512	512	0.8	530	0.5793937708565072
512	512	0.8	519	0.6160287081339713
512	512	0.9000000000000001	583	0.5557583130575832
512	512	0.9000000000000001	602	0.6194711538461538
512	512	0.9000000000000001	591	0.6281800391389433
512	512	0.9000000000000001	598	0.5276665881798916
512	512	0.9000000000000001	592	0.6563940092165899
512	512	0.9000000000000001	592	0.60662100456621
512	512	0.9000000000000001	610	0.5697278911564626
512	512	0.9000000000000001	600	0.6124031007751938
512	512	0.9000000000000001	609	0.5683031869078381
512	512	0.9000000000000001	602	0.5876047711154094
512	512	0.9000000000000001	590	0.5735595616825734
512	512	0.9000000000000001	604	0.6147623862487361
512	512	0.9000000000000001	601	0.530091478093404
512	512	0.9000000000000001	595	0.6127124907612712
512	512	0.9000000000000001	608	0.6110315789473685
512	512	0.9000000000000001	607	0.5356730927665184
512	512	0.9000000000000001	592	0.6047347917290979
512	512	0.9000000000000001	591	0.6371510379384395
512	512	0.9000000000000001	613	0.6462189317821259
512	512	0.9000000000000001	593	0.5699023199023199
512	512	0.9000000000000001	592	0.6117272996154984
512	512	0.9000000000000001	601	0.632840722495895
512	512	0.9000000000000001	587	0.608551724137931
512	512	0.9000000000000001	582	0.6047281323877068
512	512	0.9000000000000001	607	0.561307449809192
512	512	1	663	0.6377307921381775
512	512	1	658	0.6333056478405316
512	512	1	657	0.575106082036775
512	512	1	671	0.5076628352490421
512	512	1	663	0.6380740740740741
512	512	1	661	0.6270353302611367
512	512	1	660	0.6135710178263369
512	512	1	669	0.6318840579710145
512	512	1	661	0.6065173700832616
512	512	1	661	0.6104330136588201
512	512	1	663	0.5643667861409797
512	512	1	655	0.6131738173817382
512	512	1	666	0.6799257080947222
512	512	1	666	0.6326724821570182
512	512	1	662	0.5088662790697674
512	512	1	663	0.5963371054198928
512	512	1	670	0.6609186140209509
512	512	1	666	0.5889044724949353
512	512	1	657	0.6535714285714286
512	512	1	656	0.5800143781452193
512	512	1	662	0.626453488372093
512	512	1	672	0.5835621139327385
512	512	1	652	0.5807291666666666
512	512	1	663	0.6163949275362319
512	512	1	663	0.6440217391304348
